"ID","DETAIL_ATTRIBUTES"
479163,"Bored For Bushing Size:1610|Height (in):9.00|Hub Barrel Outside Diameter:4.480 in|Hub Bore Fit:Taper Lock|Hub Length:1.000 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (HTL)|Length (in):9.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479164,"Bored For Bushing Size:1610 BSW|Height (in):5.00|Hub Barrel Outside Diameter:4.480 in|Hub Bore Fit:Taper Lock|Hub Length:1.000 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (Metric BSW)|Length (in):2.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:0.819|Volume unit:CDM|Width (in):5.00"
479166,"Bored For Bushing Size:2012|Height (in):9.00|Hub Barrel Outside Diameter:5.420 in|Hub Bore Fit:Taper Lock|Hub Length:1.250 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (HTL)|Length (in):9.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479167,"Bored For Bushing Size:2012 BSW|Height (in):12.00|Hub Barrel Outside Diameter:5.420 in|Hub Bore Fit:Taper Lock|Hub Length:1.250 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (Metric BSW)|Length (in):12.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:0.283|Volume unit:Hectoliter|Width (in):12.00"
479169,"Bored For Bushing Size:2517|Height (in):9.00|Hub Barrel Outside Diameter:6.630 in|Hub Bore Fit:Taper Lock|Hub Length:1.750 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (HTL)|Length (in):9.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479170,"Bored For Bushing Size:2517 BSW|Height (in):7.00|Hub Barrel Outside Diameter:6.630 in|Hub Bore Fit:Taper Lock|Hub Length:1.750 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (Metric BSW)|Length (in):2.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:1.606|Volume unit:CDM|Width (in):7.00"
479172,"Bored For Bushing Size:2517|Height (in):9.00|Hub Barrel Outside Diameter:6.000 in|Hub Bore Fit:Taper Lock|Hub Length:1.750 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (HTL)|Length (in):9.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479173,"Bored For Bushing Size:2517 BSW|Height (in):9.00|Hub Barrel Outside Diameter:6.000 in|Hub Bore Fit:Taper Lock|Hub Length:1.750 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (Metric BSW)|Length (in):3.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:3.54|Volume unit:CDM|Width (in):8.00"
479174,"Bored For Bushing Size:3020|Height (in):9.00|Hub Barrel Outside Diameter:8.750 in|Hub Bore Fit:Taper Lock|Hub Length:2.000 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (HTL)|Length (in):9.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479175,"Bored For Bushing Size:3020 BSW|Height (in):9.00|Hub Barrel Outside Diameter:8.750 in|Hub Bore Fit:Taper Lock|Hub Length:2.000 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (Metric BSW)|Length (in):3.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:3.982|Volume unit:CDM|Width (in):9.00"
479178,"Bored For Bushing Size:3535|Height (in):10.00|Hub Barrel Outside Diameter:9.250 in|Hub Bore Fit:Taper Lock|Hub Length:3.500 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (HTL)|Length (in):10.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.597|Volume unit:GLL|Width (in):6.00"
479180,"Bored For Bushing Size:3535 BSW|Height (in):10.00|Hub Barrel Outside Diameter:9.250 in|Hub Bore Fit:Taper Lock|Hub Length:3.500 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (Metric BSW)|Length (in):3.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:4.916|Volume unit:CDM|Width (in):10.00"
479182,"Bored For Bushing Size:4040|Height (in):16.00|Hub Barrel Outside Diameter:11.250 in|Hub Bore Fit:Taper Lock|Hub Length:4.000 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (HTL)|Length (in):18.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:0.085|Volume unit:Cubic meter|Width (in):18.00"
479183,"Bored For Bushing Size:4040 BSW|Height (in):14.00|Hub Barrel Outside Diameter:11.250 in|Hub Bore Fit:Taper Lock|Hub Length:4.000 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (Metric BSW)|Length (in):8.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:0.257|Volume unit:Hectoliter|Width (in):14.00"
479184,"Bored For Bushing Size:4545|Height (in):15.00|Hub Barrel Outside Diameter:14.130 in|Hub Bore Fit:Taper Lock|Hub Length:4.500 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (HTL)|Length (in):28.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:1.927|Volume unit:Hectoliter|Width (in):28.00"
479185,"Bored For Bushing Size:4545 BSW|Height (in):6.00|Hub Barrel Outside Diameter:14.130 in|Hub Bore Fit:Taper Lock|Hub Length:4.500 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (Metric BSW)|Length (in):6.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:3.54|Volume unit:CDM|Width (in):6.00"
479186,"Bored For Bushing Size:5050|Height (in):15.00|Hub Barrel Outside Diameter:17.630 in|Hub Bore Fit:Taper Lock|Hub Length:5.000 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (HTL)|Length (in):28.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:1.927|Volume unit:Hectoliter|Width (in):28.00"
479187,"Bored For Bushing Size:5050 BSW|Height (in):19.00|Hub Barrel Outside Diameter:17.630 in|Hub Bore Fit:Taper Lock|Hub Length:5.000 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (Metric BSW)|Length (in):9.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:0.588|Volume unit:Hectoliter|Width (in):21.00"
479188,"Bored For Bushing Size:7060|Height (in):15.00|Hub Barrel Outside Diameter:20.880 in|Hub Bore Fit:Taper Lock|Hub Length:6.000 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (HTL)|Length (in):28.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:1.927|Volume unit:Hectoliter|Width (in):28.00"
479189,"Bored For Bushing Size:7060 BSW|Height (in):8.00|Hub Barrel Outside Diameter:20.880 in|Hub Bore Fit:Taper Lock|Hub Length:6.000 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (Metric BSW)|Length (in):22.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:0.635|Volume unit:Hectoliter|Width (in):22.00"
479190,"Bored For Bushing Size:JA Bushing|Height (in):9.00|Hub Barrel Outside Diameter:2.600 in|Hub Bore Fit:Quick Disconnect|Hub Length:1.000 in|Hub Material:Steel|Hub Style:Quick Disconnect Bushing (HQD)|Length (in):9.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479191,"Bored For Bushing Size:SH Bushing|Height (in):9.00|Hub Barrel Outside Diameter:3.130 in|Hub Bore Fit:Quick Disconnect|Hub Length:1.250 in|Hub Material:Steel|Hub Style:Quick Disconnect Bushing (HQD)|Length (in):9.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479193,"Bored For Bushing Size:SDS Bushing|Height (in):9.00|Hub Barrel Outside Diameter:3.650 in|Hub Bore Fit:Quick Disconnect|Hub Length:1.310 in|Hub Material:Steel|Hub Style:Quick Disconnect Bushing (HQD)|Length (in):9.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479194,"Bored For Bushing Size:SK Bushing|Height (in):9.00|Hub Barrel Outside Diameter:4.480 in|Hub Bore Fit:Quick Disconnect|Hub Length:1.880 in|Hub Material:Steel|Hub Style:Quick Disconnect Bushing (HQD)|Length (in):9.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479195,"Bored For Bushing Size:SF Bushing|Height (in):9.00|Hub Barrel Outside Diameter:5.420 in|Hub Bore Fit:Quick Disconnect|Hub Length:2.000 in|Hub Material:Steel|Hub Style:Quick Disconnect Bushing (HQD)|Length (in):9.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479197,"Bored For Bushing Size:E Bushing|Height (in):9.00|Hub Barrel Outside Diameter:6.630 in|Hub Bore Fit:Quick Disconnect|Hub Length:2.630 in|Hub Material:Steel|Hub Style:Quick Disconnect Bushing (HQD)|Length (in):9.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479198,"Bored For Bushing Size:E Bushing|Height (in):9.00|Hub Barrel Outside Diameter:8.130 in|Hub Bore Fit:Quick Disconnect|Hub Length:2.630 in|Hub Material:Steel|Hub Style:Quick Disconnect Bushing (HQD)|Length (in):9.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479199,"Bored For Bushing Size:F Bushing|Height (in):10.00|Hub Barrel Outside Diameter:8.750 in|Hub Bore Fit:Quick Disconnect|Hub Length:3.630 in|Hub Material:Steel|Hub Style:Quick Disconnect Bushing (HQD)|Length (in):10.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.597|Volume unit:GLL|Width (in):6.00"
479201,"Bored For Bushing Size:J Bushing|Height (in):12.00|Hub Barrel Outside Diameter:9.250 in|Hub Bore Fit:Quick Disconnect|Hub Length:4.500 in|Hub Material:Steel|Hub Style:Quick Disconnect Bushing (HQD)|Length (in):12.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:3.74|Volume unit:GLL|Width (in):6.00"
479202,"Bored For Bushing Size:M Bushing|Height (in):16.00|Hub Barrel Outside Diameter:11.250 in|Hub Bore Fit:Quick Disconnect|Hub Length:6.750 in|Hub Material:Steel|Hub Style:Quick Disconnect Bushing (HQD)|Length (in):18.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:0.085|Volume unit:Cubic meter|Width (in):18.00"
479203,"Bored For Bushing Size:N Bushing|Height (in):19.00|Hub Barrel Outside Diameter:17.630 in|Hub Bore Fit:Quick Disconnect|Hub Length:8.120 in|Hub Material:Steel|Hub Style:Quick Disconnect Bushing (HQD)|Length (in):9.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:0.588|Volume unit:Hectoliter|Width (in):21.00"
479204,"Bored For Bushing Size:M Bushing|Height (in):7.00|Hub Barrel Outside Diameter:14.130 in|Hub Bore Fit:Quick Disconnect|Hub Length:6.800 in|Hub Material:Steel|Hub Style:Quick Disconnect Bushing (HQD)|Length (in):15.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:0.258|Volume unit:Hectoliter|Width (in):15.00"
479206,"Bored For Bushing Size:P Bushing|Height (in):9.00|Hub Barrel Outside Diameter:20.880 in|Hub Bore Fit:Quick Disconnect|Hub Length:9.360 in|Hub Material:Steel|Hub Style:Quick Disconnect Bushing (HQD)|Length (in):9.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479207,"Coupling Style:Imperial|Hardware Material:Carbon steel|Height (in):9.00|Length (in):9.00|Product:Carbon Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479208,"Coupling Style:Imperial|Hardware Material:Stainless steel|Height (in):6.00|Length (in):6.00|Product:Stainless Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:3.54|Volume unit:CDM|Width (in):6.00"
479209,"Coupling Style:Imperial|Hardware Material:Carbon steel|Height (in):4.00|Length (in):4.00|Product:Carbon Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:1.049|Volume unit:CDM|Width (in):4.00"
479210,"Coupling Style:Imperial|Hardware Material:Stainless steel|Height (in):4.00|Length (in):4.00|Product:Stainless Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:1.049|Volume unit:CDM|Width (in):4.00"
479211,"Coupling Style:Imperial|Hardware Material:Carbon steel|Height (in):9.00|Length (in):9.00|Product:Carbon Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479212,"Coupling Style:Imperial|Hardware Material:Stainless steel|Height (in):4.00|Length (in):4.00|Product:Stainless Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:1.049|Volume unit:CDM|Width (in):4.00"
479213,"Coupling Style:Imperial|Hardware Material:Carbon steel|Height (in):9.00|Length (in):9.00|Product:Carbon Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479214,"Coupling Style:Imperial|Hardware Material:Stainless steel|Height (in):4.00|Length (in):4.00|Product:Stainless Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:1.049|Volume unit:CDM|Width (in):4.00"
479215,"Coupling Style:Imperial|Hardware Material:Carbon steel|Height (in):9.00|Length (in):9.00|Product:Carbon Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479216,"Coupling Style:Imperial|Hardware Material:Stainless steel|Height (in):9.00|Length (in):9.00|Product:Stainless Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479217,"Coupling Style:Imperial|Hardware Material:Carbon steel|Height (in):4.00|Length (in):4.00|Product:Carbon Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:1.049|Volume unit:CDM|Width (in):4.00"
479218,"Coupling Style:Imperial|Hardware Material:Stainless steel|Height (in):4.00|Length (in):4.00|Product:Stainless Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:1.049|Volume unit:CDM|Width (in):4.00"
479219,"Coupling Style:Imperial|Hardware Material:Carbon steel|Height (in):4.00|Length (in):4.00|Product:Carbon Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:1.049|Volume unit:CDM|Width (in):4.00"
479220,"Coupling Style:Imperial|Hardware Material:Stainless steel|Height (in):4.00|Length (in):4.00|Product:Stainless Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:1.049|Volume unit:CDM|Width (in):4.00"
479221,"Coupling Style:Imperial|Hardware Material:Carbon steel|Height (in):4.00|Length (in):4.00|Product:Carbon Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:1.049|Volume unit:CDM|Width (in):4.00"
479222,"Coupling Style:Imperial|Hardware Material:Stainless steel|Height (in):4.00|Length (in):4.00|Product:Stainless Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:1.049|Volume unit:CDM|Width (in):4.00"
479223,"Coupling Style:Imperial|Hardware Material:Carbon steel|Height (in):9.00|Length (in):9.00|Product:Carbon Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479224,"Height (in):9.00|Hub Barrel Outside Diameter:6.00 in|Hub Bore Fit:Clearance|Hub Length:2.750 in|Hub Material:Steel|Hub Shoulder Diameter:8.130 in|Hub Straight Bore Diameter [Max]:2.1265 in|Hub Straight Bore Diameter [Min]:2.1250 in|Hub Straight Bore Diameter [Nom]:2.1250 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.2500 in|Keyway Fit:Commercial|Keyway Width:0.5000 in|Length (in):3.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:3.54|Volume unit:CDM|Width (in):8.00"
479225,"Height (in):9.00|Hub Barrel Outside Diameter:6.00 in|Hub Bore Fit:Clearance|Hub Length:2.750 in|Hub Material:Steel|Hub Shoulder Diameter:8.130 in|Hub Straight Bore Diameter [Max]:2.3765 in|Hub Straight Bore Diameter [Min]:2.3750 in|Hub Straight Bore Diameter [Nom]:2.3750 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.3125 in|Keyway Fit:Commercial|Keyway Width:0.6250 in|Length (in):3.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:3.54|Volume unit:CDM|Width (in):8.00"
479226,"Height (in):9.00|Hub Barrel Outside Diameter:4.0 in|Hub Bore Fit:Clearance|Hub Length:2.060 in|Hub Material:Steel|Hub Shoulder Diameter:4.480 in|Hub Straight Bore Diameter [Max]:1.3760 in|Hub Straight Bore Diameter [Min]:1.3750 in|Hub Straight Bore Diameter [Nom]:1.3750 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1563 in|Keyway Fit:Commercial|Keyway Width:0.3123 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479227,"Height (in):9.00|Hub Barrel Outside Diameter:4.62 in|Hub Bore Fit:Clearance|Hub Length:2.310 in|Hub Material:Steel|Hub Shoulder Diameter:5.420 in|Hub Straight Bore Diameter [Max]:1.6885 in|Hub Straight Bore Diameter [Min]:1.6875 in|Hub Straight Bore Diameter [Nom]:1.6875 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1875 in|Keyway Fit:Commercial|Keyway Width:0.3750 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479228,"Height (in):9.00|Hub Barrel Outside Diameter:4.62 in|Hub Bore Fit:Clearance|Hub Length:2.310 in|Hub Material:Steel|Hub Shoulder Diameter:5.420 in|Hub Straight Bore Diameter [Max]:2.6890 in|Hub Straight Bore Diameter [Min]:2.6875 in|Hub Straight Bore Diameter [Nom]:2.6875 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.3125 in|Keyway Fit:Commercial|Keyway Width:0.6250 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
480155,"Height (in):9.00|Hub Barrel Outside Diameter:4.62 in|Hub Bore Fit:Clearance|Hub Length:2.310 in|Hub Material:Steel|Hub Shoulder Diameter:5.420 in|Hub Straight Bore Diameter [Max]:1.6260 in|Hub Straight Bore Diameter [Min]:1.6250 in|Hub Straight Bore Diameter [Nom]:1.6250 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1875 in|Keyway Fit:Commercial|Keyway Width:0.3750 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
480156,"Height (in):7.00|Hub Barrel Outside Diameter:5.75 in|Hub Bore Fit:Clearance|Hub Length:2.500 in|Hub Material:Steel|Hub Shoulder Diameter:6.630 in|Hub Straight Bore Diameter [Max]:1.6260 in|Hub Straight Bore Diameter [Min]:1.6250 in|Hub Straight Bore Diameter [Nom]:1.6250 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1875 in|Keyway Fit:Commercial|Keyway Width:0.3750 in|Length (in):2.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:1.606|Volume unit:CDM|Width (in):7.00"
480184,"Height (in):2.00|Hub Barrel Outside Diameter:1.64 in|Hub Bore Fit:Rough Bore|Hub Length:0.94 in|Hub Material:Stainless steel|Hub Shoulder Diameter:1.850 in|Hub Straight Bore Diameter [Max]:1.125 in / 28mm|Hub Straight Bore Diameter [Min]:0.375 in / 10mm|Hub Straight Bore Diameter [Nom]:Rough Bore|Hub Style:Rough Stock Bore (HRB)|Length (in):1.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:4|Volume unit:Cubic inch|Width (in):2.00"
480186,"Height (in):2.00|Hub Barrel Outside Diameter:1.99 in|Hub Bore Fit:Rough Bore|Hub Length:1.50 in|Hub Material:Stainless steel|Hub Shoulder Diameter:2.320 in|Hub Straight Bore Diameter [Max]:1.375 in / 34mm|Hub Straight Bore Diameter [Min]:0.375 in / 10mm|Hub Straight Bore Diameter [Nom]:Rough Bore|Hub Style:Rough Stock Bore (HRB)|Length (in):1.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:4|Volume unit:Cubic inch|Width (in):2.00"
