id,catalog_number,attributes,detail_attributes
2519818,00336ET3H182JM-SG,Hz:60|Voltage:575|Phase:3|HP:3|RPM:3600|Enclosure:TEFC|Frame:182JM,
2519817,00336ET3H182JM-S,Hz:60|Voltage:575|Phase:3|HP:3|RPM:3600|Enclosure:TEFC|Frame:182JM,
2519816,00336ET3ER182TC-S,Hz:60|Voltage:208-230/460|Phase:3|HP:3|RPM:3600|Enclosure:TEFC|Frame:182TC,
2519815,00336ET3EAL100L,,
2519814,00336ET3E182T-W22S,Hz:60|Voltage:208-230/460|Phase:3|HP:3|RPM:3600|Enclosure:TEFC|Frame:182T,
2519813,00336ET3E182T-SG,Hz:60|Voltage:208-230/460|Phase:3|HP:3|RPM:3600|Enclosure:TEFC|Frame:182T,
2519812,00336ET3E182T-S,Hz:60|Frame:182T|HP:3|Voltage:208-230/460|Phase:3|RPM:3600|Enclosure:TEFC|PM:3600,
2519811,00336ET3E182TC-S,Hz:60|Voltage:208-230/460|Phase:3|HP:3|RPM:3600|Enclosure:TEFC|Frame:182TC,
2519810,00336ET3E182JP-SG,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:3600|Enclosure:TEFC|Frame:182JP,
2519809,00336ET3E182JP-S,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:3600|Enclosure:TEFC|Frame:182JP,
2519808,00336ET3E182JM-SG,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:3600|Enclosure:TEFC|Frame:182JM,
2519807,00336ET3E182JM-S,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:3600|Enclosure:TEFC|Frame:182JM,
2519806,00336ET3E145TC-S,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:3600|Enclosure:TEFC|Frame:145TC,
2519805,00336ES3H56C-S,HP:3,
2519804,00336ES3H56CFL-S,HP:3,
2519803,00336ES3EJPR56J-S,HP:3,
2519802,00336ES3EJPR56C-S,HP:3,
2519801,00336ES3EJP56J-S,HP:3,
2519800,00336ES3E56-S,HP:3,
2519799,00336ES3E56C-S,HP:3,
2519798,00336ES3E56CFL-S,HP:3,
2519797,00336ES1B145JP,HP:3,
2519796,00336ES1B145JM,HP:3,
2519795,00336EP3H145JM-S,HP:3,
2519794,00336EP3ER182TC-S,Phase:3|HP:3|RPM:3600|Voltage:208-230/460|Enclosure:TEFC,
2519793,00336EP3E182JP-S,HP:3,
2519792,00336EP3E182JM-S,HP:3,
2519791,00336EP3E145JP-S,HP:3,
2519790,00336EP3E145JM-S,HP:3,
2519789,00318ST3QIP182T-W22,HP:3,
2519788,00318ST3QIP182TC-W22,HP:3,
2519787,00318ST3HIP182T-W22,HP:3|Voltage:575,
2519786,00318OT3V182T-SG,Hz:60|Voltage:200/400|Phase:3|HP:3|RPM:1800|Enclosure:ODP|Frame:182T,
2519785,00318OT3V182T-S,Hz:60|Voltage:200/400|Phase:3|HP:3|RPM:1800|Enclosure:ODP|Frame:182T,
2519784,00318OT3V182TC-S,Hz:60|Voltage:200/400|Phase:3|HP:3|RPM:1800|Enclosure:ODP|Frame:182TC,
2519783,00318OT3V182JM-SG,Hz:60|Voltage:200/400|Phase:3|HP:3|RPM:1800|Enclosure:ODP|Frame:182JM,
2519782,00318OT3V182JM-S,Hz:60|Voltage:200/400|Phase:3|HP:3|RPM:1800|Enclosure:ODP|Frame:182JM,
2519781,00318OT3P182T-S,Hz:60|Voltage:200|Phase:3|HP:3|RPM:1800|Enclosure:ODP|Frame:182T,
2519780,00318OT3H182T-SG,Hz:60|Voltage:575|Phase:3|HP:3|RPM:1800|Enclosure:ODP|Frame:182T,
2519779,00318OT3H182T-S,Hz:60|Voltage:575|Phase:3|HP:3|RPM:1800|Enclosure:ODP|Frame:182T,
2519778,00318OT3H182TC-S,Hz:60|Voltage:575|Phase:3|HP:3|RPM:1800|Enclosure:ODP|Frame:182TC,
2519777,00318OT3H182JP-S,Hz:60|Voltage:575|Phase:3|HP:3|RPM:1800|Enclosure:ODP|Frame:182JP,
2519776,00318OT3H182JM-SG,Hz:60|Voltage:575|Phase:3|Hp:3|RPM:1800|Enclosure:ODP|Frame:182JM,
2519775,00318OT3H182JM-S,Hz:60|Voltage:575|Phase:3|HP:3|RPM:1800|Enclosure:ODP|Frame:182JM,
2519774,00318OT3E182T-SG,Hz:60|Voltage:208-230/460|Phase:3|HP:3|RPM:1800|Enclosure:ODP|Frame:182T,
2519773,00318OT3E182T-S,Hz:60|Voltage:208-230/460|Phase:3|HP:3|RPM:1800|Enclosure:ODP|Frame:182T,
2519772,00318OT3E182TC-S,Hz:60|Voltage:208-230/460|Phase:3|HP:3|RPM:1800|Enclosure:ODP|Frame:182TC,
2519771,00318OT3E182JP-SG,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1800|Enclosure:ODP|Frame:182JP,
2519770,00318OT3E182JP-S,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1800|Enclosure:ODP|Frame:182JP,
2519769,00318OT3E182JM-SG,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1800|Enclosure:ODP|Frame:182JM,
2519768,00318OT3E182JM-S,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1800|Enclosure:ODP|Frame:182JM,
2519767,00318OS1D184T,HP:3|Voltage:230,
2519766,00318OS1C184T,Hz:60|Voltage:208-230|Phase:1|HP:3|RPM:1800|Enclosure:ODP|Frame:184T,
2519765,00318OS1B184T,Hz:60|Voltage:115/208-230|Phase:1|HP:3|RPM:1800|Enclosure:ODP|Frame:184T,
2519764,00318OP3H182JM-S,HP:3,
2519763,00318OP3E182JP-S,HP:3,
2519762,00318OP3E182JMV-S,HP:3,
2519761,00318OP3E182JM-S,HP:3,
2519760,00318ET3WAXL100LF3-W,,
2519759,00318ET3V182T-W22,Hz:60|Voltage:200/400|Phase:3|HP:3|RPM:1800|Enclosure:TEFC|Frame:182T,
2519758,00318ET3V182T-SG,Hz:60|Voltage:200/400|Phase:3|HP:3|RPM:1800|Enclosure:TEFC|Frame:182T,
2519757,00318ET3V182TC-W22,Hz:60|Voltage:200/400|Phase:3|HP:3|RPM:1800|Enclosure:TEFC|Frame:182TC,
2519756,00318ET3V182JM-W22,Hz:60|Voltage:200/400|Phase:3|HP:3|RPM:1800|Enclosure:TEFC|Frame:182JM,
2519755,00318ET3H182T-SG,Hz:60|Voltage:575|Phase:3|HP:3|RPM:1800|Enclosure:TEFC|Frame:182T,
2519754,00318ET3H182T-S,Hz:60|Voltage:575|Phase:3|HP:3|RPM:1800|Enclosure:TEFC|Frame:182T,
2519753,00318ET3H182TC-S,Hz:60|Voltage:575|Phase:3|HP:3|RPM:1800|Enclosure:TEFC|Frame:182TC,
2519752,00318ET3H182JP-W22,Hz:60|Voltage:575|Phase:3|HP:3|RPM:1800|Enclosure:TEFC|Frame:182JP,
2519751,00318ET3H182JM-SG,Hz:60|Voltage:575|Phase:3|HP:3|RPM:1800|Enclosure:TEFC|Frame:182JM,
2519750,00318ET3H182JM-S,Hz:60|Voltage:575|Phase:3|HP:3|RPM:1800|Enclosure:TEFC|Frame:182JM,
2519749,00318ET3ERS182TF2,HP:3|Voltage:208-230/460,
2519748,00318ET3ER182TC-S,Hz:60|Voltage:208-230/460|Phase:3|HP:3|RPM:1800|Enclosure:TEFC|Frame:182TC,
2519747,00318ET3EAL100L,,
2519746,00318ET3E182T-W22S,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1800|Enclosure:TEFC|Frame:182T,
2519745,00318ET3E182T-SG,Hz:60|Voltage:208-230/460|Phase:3|HP:3|RPM:1800|Enclosure:TEFC|Frame:182T,
2519744,00318ET3E182T-S,Hz:60|Voltage:208-230/460|Phase:3|HP:3|RPM:1800|Enclosure:TEFC|Frame:182T,
2519743,00318ET3E182TC-S,Hz:60|Voltage:208-230/460|Phase:3|HP:3|RPM:1800|Enclosure:TEFC|Frame:182TC,
2519742,00318ET3E182JP-SG,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1800|Enclosure:TEFC|Frame:182JP,
2519741,00318ET3E182JP-S,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1800|Enclosure:TEFC|Frame:182JP,
2519740,00318ET3E182JM-SG,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1800|Enclosure:TEFC|Frame:182JM,
2519739,00318ET3E182JM-S,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1800|Enclosure:TEFC|Frame:182JM,
2519738,00318ES1B184JP,HP:3,
2519737,00318ES1B184JM,HP:3,
2519736,00318EP3H182JP-W22,HP:3,
2519735,00318EP3H182JM-S,HP:3,
2519734,00318EP3ER182TC-S,Phase:3|HP:3|RPM:1800|Voltage:208-230/460|Enclosure:TEFC,
2519733,00318EP3E182JP-S,HP:3,
2519732,00318EP3E182JM-S,HP:3,
2519731,00318EG3E182T-W22,Hz:60|Voltage:208-230/460|Phase:3|HP:3|RPM:1800|Enclosure:TEFC|Frame:182T,
2519730,00312ST3QIP213T-W22,HP:3,
2519729,00312ST3QIP213TC-W22,HP:3|Voltage:460,
2519728,00312ST3HIP213T-W22,HP:3|Voltage:575,
2519727,00312ST3HIP213TC-W22,HP:3,
2519726,00312OT3H213T-SG,Hz:60|Voltage:575|Phase:3|HP:3|RPM:1200|Enclosure:ODP|Frame:213T,
2519725,00312OT3H213T-S,Hz:60|Voltage:575|Phase:3|HP:3|RPM:1200|Enclosure:ODP|Frame:213T,
2519724,00312OT3H213TC-S,Hz:60|Voltage:575|Phase:3|HP:3|RPM:1200|Enclosure:ODP|Frame:213TC,
2519723,00312OT3E213T-SG,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1200|Enclosure:ODP|Frame:213T,
2519722,00312OT3E213T-S,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1200|Enclosure:ODP|Frame:213T,
2519721,00312OT3E213TC-S,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1200|Enclosure:ODP|Frame:213TC,
2519720,00312OT3E213JP-S,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1200|Enclosure:ODP|Frame:213JP,
2519719,00312OT3E213JM-S,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1200|Enclosure:ODP|Frame:213JM,
2519718,00312OP3E213JMV,HP:3,
2519717,00312ET3H213T-S,Hz:60|Voltage:575|Phase:3|HP:3|RPM:1200|Enclosure:TEFC|Frame:213T,
2519716,00312ET3ER213TC-S,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1200|Enclosure:TEFC|Frame:213TC,
2519715,00312ET3EAL132M,,
2519714,00312ET3E213T-W22S,Hz:60|Voltage:208-230/460|Phase:3|HP:3|RPM:1200|Enclosure:TEFC|Frame:213T,
2519713,00312ET3E213T-SG,Hz:60|Voltage:208-230/460|Phase:3|HP:3|RPM:1200|Enclosure:TEFC|Frame:213T,
2519712,00312ET3E213T-S,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1200|Enclosure:TEFC|Frame:213T,
2519711,00312ET3E213TC-S,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1200|Enclosure:TEFC|Frame:213TC,
2519710,00312ET3E213JP-S,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1200|Enclosure:TEFC|Frame:213JP,
2519709,00312ET3E213JM-S,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1200|Enclosure:TEFC|Frame:213JM,
2519708,00312ES3EOW215T-W22,Hz:60|Voltage:208-230/460|Phase:3|HP:3|RPM:1200|Enclosure:TEFC|Frame:215T,
2519707,00312EP3ER213TC-S,HP:3,
2519706,00312EG3E213T-W22,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1200|Enclosure:TEFC|Frame:213T,
2519705,00309ST3QIP215T-W22,HP:3|Voltage:460,
2519704,00309ST3QIP215TC-W22,HP:3|Voltage:460,
2519703,00309EP3EAL132M,Voltage:230/460,
2519702,00236XS3E56HC,HP:2,
2519701,00236XS3E56H,HP:2,
2519700,00236XS1C56HC,Hz:60|Voltage:208-230|Phase:1|HP:2|RPM:3600|Enclosure:XP|Frame:C56,
2519699,00236XS1C56H,Hz:60|Voltage:208-230|Phase:1|HP:2|RPM:3600|Enclosure:XP|Frame:C56,
2519698,00236OT3V145JM-SG,Hz:60|Voltage:200/400|Phase:3|HP:2|RPM:3600|Enclosure:ODP|Frame:145JM,
2519697,00236OT3V145JM-S,Hz:60|Voltage:200/400|Phase:3|HP:2|RPM:3600|Enclosure:ODP|Frame:145JM,
2519696,00236OT3H145T-S,Hz:60|Voltage:575|Phase:3|HP:2|RPM:3600|Enclosure:ODP|Frame:145T,
2519695,00236OT3H145TC-S,Hz:60|Voltage:575|Phase:3|HP:2|RPM:3600|Enclosure:ODP|Frame:145TC,
2519694,00236OT3H145JM-SG,Hz:60|Voltage:575|Phase:3|Hp:2|RPM:3600|Enclosure:ODP|Frame:145JM,
2519693,00236OT3H145JM-S,Hz:60|Voltage:575|Phase:3|HP:2|RPM:3600|Enclosure:ODP|Frame:145JM,
2519692,00236OT3E145T-SG,Hz:60|Voltage:208-230/460|Phase:3|HP:2|RPM:3600|Enclosure:ODP|Frame:145T,
2519691,00236OT3E145T-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:3600|Enclosure:ODP|Frame:145T,
2519690,00236OT3E145TC-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:3600|Enclosure:ODP|Frame:145TC,
2519689,00236OT3E145JP-SG,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:3600|Enclosure:ODP|Frame:145JP,
2519688,00236OT3E145JP-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:3600|Enclosure:ODP|Frame:145JP,
2519687,00236OT3E145JM-SG,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:3600|Enclosure:ODP|Frame:145JM,
2519686,00236OT3E145JM-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:3600|Enclosure:ODP|Frame:145JM,
2519685,00236OS3HJPR56C-S,Hz:60|Voltage:575|Phase:3|HP:2|RPM:3600|Enclosure:ODP|Frame:56C,
2519684,00236OS3HJP56J-S,Hz:60|Voltage:575|Phase:3|HP:2|RPM:3600|Enclosure:ODP|Frame:56J,
2519683,00236OS3EJPR56J-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:3600|Enclosure:ODP|Frame:56J,
2519682,00236OS3EJPR56C-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:3600|Enclosure:ODP|Frame:56C,
2519681,00236OS3EJP56J-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:3600|Enclosure:ODP|Frame:56J,
2519680,00236OS3E56-S,HP:2,
2519679,00236OS3E56C-S,HP:2,
2519678,00236OS3E56CFL-S,HP:2,
2519677,00236OP3V145JP-S,HP:2,
2519676,00236OP3H145JM-S,HP:2,
2519675,00236OP3E145JPV-S,HP:2,
2519674,00236OP3E145JP-S,HP:2,
2519673,00236OP3E145JMV-S,HP:2,
2519672,00236OP3E145JM-S,HP:2,
2519671,00236ET3WAX90LF3-W2,,
2519670,00236ET3V145JM-W22,Hz:60|Voltage:200/400|Phase:3|HP:2|RPM:3600|Enclosure:TEFC|Frame:145JM,
2519669,00236ET3H145T-SG,Hz:60|Voltage:575|Phase:3|HP:2|RPM:3600|Enclosure:TEFC|Frame:145T,
2519668,00236ET3H145T-S,Hz:60|Voltage:575|Phase:3|HP:2|RPM:3600|Enclosure:TEFC|Frame:145T,
2519667,00236ET3H145TC-S,Hz:60|Voltage:575|Phase:3|HP:2|RPM:3600|Enclosure:TEFC|Frame:145TC,
2519666,00236ET3ER145TC-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:3600|Enclosure:TEFC|Frame:145TC,
2519665,00236ET3EAL90L,,
2519664,00236ET3E145T-SG,Hz:60|Voltage:208-230/460|Phase:3|HP:2|RPM:3600|Enclosure:TEFC|Frame:145T,
2519663,00236ET3E145T-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:3600|Enclosure:TEFC|Frame:145T,
2519662,00236ET3E145TC-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:3600|Enclosure:TEFC|Frame:145TC,
2519661,00236ET3E145JP-SG,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:3600|Enclosure:TEFC|Frame:145JP,
2519660,00236ET3E145JP-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:3600|Enclosure:TEFC|Frame:145JP,
2519659,00236ET3E145JM-SG,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:3600|Enclosure:TEFC|Frame:145JM,
2519658,00236ET3E145JM-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:3600|Enclosure:TEFC|Frame:145JM,
2519657,00236ES3HJP56J,HP:2,
2519656,00236ES3H56C-S,HP:2,
2519655,00236ES3EJPR56J-S,HP:2,
2519654,00236ES3EJPR56C-S,HP:2,
2519653,00236ES3EJP56J-S,HP:2,
2519652,00236ES3E56-S,HP:2,
2519651,00236ES3E56C-S,HP:2,
2519650,00236ES3E56CFL-S,HP:2,
2519649,00236EP3H145JM-S,HP:2,
2519648,00236EP3ER145TC-S,HP:2,
2519647,00236EP3E145JP-S,HP:2,
2519646,00236EP3E145JM-S,HP:2,
2519645,00218XS3E56HC,HP:2,
2519644,00218XS3E56H,HP:2,
2519643,00218ST3QIP145T-W22,HP:2,
2519642,00218ST3QIP145TC-W22,HP:2|Voltage:460,
2519641,00218ST3HIP145T-W22,HP:2|Voltage:575,
2519640,00218OT3V145T-SG,Hz:60|Voltage:200/400|Phase:3|HP:2|RPM:1800|Enclosure:ODP|Frame:145T,
2519639,00218OT3V145TC-S,Hz:60|Voltage:200/400|Phase:3|HP:2|RPM:1800|Enclosure:ODP|Frame:145TC,
2519638,00218OT3V145TC,HP:2,
2519637,00218OT3V145JM-S,Hz:60|Voltage:200/400|Phase:3|HP:2|RPM:1800|Enclosure:ODP|Frame:145JM,
2519636,00218OT3V145JM,HP:2,
2519635,00218OT3P145T-S,Hz:60|Voltage:200|Phase:3|HP:2|RPM:1800|Enclosure:ODP|Frame:145T,
2519634,00218OT3H145T-SG,Hz:60|Voltage:575|Phase:3|HP:2|RPM:1800|Enclosure:ODP|Frame:145T,
2519633,00218OT3H145T-S,Hz:60|Voltage:575|Phase:3|HP:2|RPM:1800|Enclosure:ODP|Frame:145T,
2519632,00218OT3H145TC-S,Hz:60|Voltage:575|Phase:3|HP:2|RPM:1800|Enclosure:ODP|Frame:145TC,
2519631,00218OT3H145JM-SG,Hz:60|Voltage:575|Phase:3|Hp:2|RPM:1800|Enclosure:ODP|Frame:145JM,
2519630,00218OT3H145JM-S,Hz:60|Voltage:575|Phase:3|HP:2|RPM:1800|Enclosure:ODP|Frame:145JM,
2519629,00218OT3ECD145T-S,Hz:60|Voltage:208-230/460|Phase:3|HP:2|RPM:1800|Enclosure:ODP|Frame:145T,
2519628,00218OT3E145T-SG,Hz:60|Voltage:208-230/460|Phase:3|HP:2|RPM:1800|Enclosure:ODP|Frame:145T,
2519627,00218OT3E145T-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1800|Enclosure:ODP|Frame:145T,
2519626,00218OT3E145TC-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1800|Enclosure:ODP|Frame:145TC,
2519625,00218OT3E145JP-SG,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1800|Enclosure:ODP|Frame:145JP,
2519624,00218OT3E145JP-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1800|Enclosure:ODP|Frame:145JP,
2519623,00218OT3E145JM-SG,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1800|Enclosure:ODP|Frame:145JM,
2519622,00218OT3E145JM-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1800|Enclosure:ODP|Frame:145JM,
2519621,00218OS3H56CFL-S,HP:2,
2519620,00218OS3E56-S,HP:2,
2519619,00218OS3E56C-S,HP:2,
2519618,00218OP3H145JM-S,HP:2,
2519617,00218OP3E145JP-S,HP:2,
2519616,00218OP3E145JMV-S,HP:2,
2519615,00218OP3E145JM-S,HP:2,
2519614,00218ET3WAX100LF3-W2,,
2519613,00218ET3WAL100LFF,Voltage:460,
2519612,00218ET3V145T-SG,Hz:60|Voltage:200/400|Phase:3|HP:2|RPM:1800|Enclosure:TEFC|Frame:145T,
2519611,00218ET3V145TC-W22,Hz:60|Voltage:200/400|Phase:3|HP:2|RPM:1800|Enclosure:TEFC|Frame:145TC,
2519610,00218ET3V145JM-W22,Hz:60|Voltage:200/400|Phase:3|HP:2|RPM:1800|Enclosure:TEFC|Frame:145JM,
2519609,00218ET3H145T-SG,Hz:60|Voltage:575|Phase:3|HP:2|RPM:1800|Enclosure:TEFC|Frame:145T,
2519608,00218ET3H145T-S,Hz:60|Voltage:575|Phase:3|HP:2|RPM:1800|Enclosure:TEFC|Frame:145T,
2519607,00218ET3H145TC-S,Hz:60|Voltage:575|Phase:3|HP:2|RPM:1800|Enclosure:TEFC|Frame:145TC,
2519606,00218ET3H145JM-SG,Hz:60|Voltage:575|Phase:3|HP:2|RPM:1800|Enclosure:TEFC|Frame:145JM,
2519605,00218ET3H145JM-S,Hz:60|Voltage:575|Phase:3|HP:2|RPM:1800|Enclosure:TEFC|Frame:145JM,
2519604,00218ET3ESS145TCFL,Hz:60|Voltage:208-230/460|Phase:3|HP:2|RPM:1800|Enclosure:TEFC|Frame:145TC,
2519603,00218ET3ERS145TF2,HP:2|Voltage:208-230/460,
2519602,00218ET3ER145TC-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1800|Enclosure:TEFC|Frame:145TC,
2519601,00218ET3EAL100L,,
2519600,00218ET3E145T-SG,Hz:60|Voltage:208-230/460|Phase:3|HP:2|RPM:1800|Enclosure:TEFC|Frame:145T,
2519599,00218ET3E145T-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1800|Enclosure:TEFC|Frame:145T,
2519598,00218ET3E145TC-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1800|Enclosure:TEFC|Frame:145TC,
2519597,00218ET3E145JP-SG,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1800|Enclosure:TEFC|Frame:145JP,
2519596,00218ET3E145JP-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1800|Enclosure:TEFC|Frame:145JP,
2519595,00218ET3E145JM-SG,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1800|Enclosure:TEFC|Frame:145JM,
2519594,00218ET3E145JM-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1800|Enclosure:TEFC|Frame:145JM,
2519593,00218ES3E56-S,HP:2,
2519592,00218ES3E56C-S,HP:2,
2519591,00218ES3E56CFL-S,HP:2,
2519590,00218EP3H145JM-S,HP:2,
2519589,00218EP3ER145TC-S,HP:2,
2519588,00218EP3E145JP-S,HP:2,
2519587,00218EP3E145JM-S,HP:2,
2519586,00212ST3QIP184T-W22,HP:2,
2519585,00212ST3QIP184TC-W22,HP:2|Voltage:460,
2519584,00212ST3HIP184T-W22,HP:2|Voltage:575,
2519583,00212OT3H184T-S,Hz:60|Voltage:575|Phase:3|HP:2|RPM:1200|Enclosure:ODP|Frame:184T,
2519582,00212OT3H184TC-S,Hz:60|Voltage:575|Phase:3|HP:2|RPM:1200|Enclosure:ODP|Frame:184TC,
2519581,00212OT3E184T-SG,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1200|Enclosure:ODP|Frame:184T,
2519580,00212OT3E184T-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1200|Enclosure:ODP|Frame:184T,
2519579,00212OT3E184TC-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1200|Enclosure:ODP|Frame:184TC,
2519578,00212OT3E184JP-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1200|Enclosure:ODP|Frame:184JP,
2519577,00212OT3E184JM-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1200|Enclosure:ODP|Frame:184JM,
2519576,00212OP3E184JMV,HP:2,
2519575,00212ET3H184T-S,Hz:60|Voltage:575|Phase:3|HP:2|RPM:1200|Enclosure:TEFC|Frame:184T,
2519574,00212ET3ER184TC-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1200|Enclosure:TEFC|Frame:184TC,
2519573,00212ET3EAL132S,,
2519572,00212ET3E184T-SG,Hz:60|Voltage:208-230/460|Phase:3|HP:2|RPM:1200|Enclosure:TEFC|Frame:184T,
2519571,00212ET3E184T-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1200|Enclosure:TEFC|Frame:184T,
2519570,00212ET3E184TC-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1200|Enclosure:TEFC|Frame:184TC,
2519569,00212ET3E184JP-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1200|Enclosure:TEFC|Frame:184JP,
2519568,00212ET3E184JM-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1200|Enclosure:TEFC|Frame:184JM,
2519567,00212EP3ER184TC-S,HP:2,
2519566,00212AT3PCT184TF1-W2,Hz:60|Voltage:200|Phase:3|HP:2|RPM:1200|Enclosure:TEAO|Frame:184T,
2519565,00212AT3ECT184TF1-W2,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1200|Enclosure:TEAO|Frame:184T,
2519564,00212AP3H184T-S,HP:2|Voltage:575,
2519563,00209ST3QIP213T-W22,HP:2|Voltage:460,
2519562,00209ST3QIP213TC-W22,HP:2|Voltage:460,
2519561,00159ST3QIP184T-W22,Voltage:460,
2519560,00159ST3QIP184TC-W22,Voltage:460,
2519559,00159EP3EAL112M,Voltage:230/460,
2519558,00158XS3E56HC,Phase:3|HP:1.5|RPM:1800|Voltage:208-230/460|Enclosure:TEFC,
2519557,00158XS3E56H,HP:1.5,
2519556,00158XS1C56HC,Hz:60|Pase:1|Frame:C56|HP:1.5|Voltage:208-230|Phase:1|RPM:1800|Enclosure:XPFC,
2519555,00158XS1C56H,Hz:60|Voltage:208-230|Phase:1|HP:1.5|RPM:1800|Enclosure:TEFC|Frame:C56,
2519554,00158ST3QIP145T-W22,HP:1.5,
2519553,00158ST3QIP145TC-W22,Voltage:460,
2519552,00158ST3HIP145T-W22,Voltage:575,
2519551,00158OT3V145T-SG,Hz:60|Voltage:200/400|Phase:3|HP:1.5|RPM:1800|Enclosure:ODP|Frame:145T,
2519550,00158OT3V145JM-S,Hz:60|Voltage:200/400|Phase:3|HP:1.5|RPM:1800|Enclosure:ODP|Frame:145JM,
2519549,00158OT3V145JM,HP:1.5,
2519548,00158OT3P145T-S,Hz:60|Voltage:200|Phase:3|HP:1.5|RPM:1800|Enclosure:ODP|Frame:145T,
2519547,00158OT3P145TC-S,Hz:60|Voltage:200|Phase:3|HP:1.5|RPM:1800|Enclosure:ODP|Frame:145TC,
2519546,00158OT3P145TC,Voltage:200,
2519545,00158OT3H145T-SG,Hz:60|Voltage:575|Phase:3|Hp:1-1/2|RPM:1800|Enclosure:ODP|Frame:145T,
2519544,00158OT3H145T-S,Hz:60|Voltage:575|Phase:3|HP:1.5|RPM:1800|Enclosure:ODP|Frame:145T,
2519543,00158OT3H145TC-S,Hz:60|Voltage:575|Phase:3|HP:1.5|RPM:1800|Enclosure:ODP|Frame:145TC,
2519542,00158OT3H145JM-SG,Hz:60|Voltage:575|Phase:3|Hp:1-1/2|RPM:1800|Enclosure:ODP|Frame:145JM,
2519541,00158OT3H145JM-S,Hz:60|Voltage:575|Phase:3|HP:1.5|RPM:1800|Enclosure:ODP|Frame:145JM,
