"ID","ATTRIBUTES"
1310380,"Enclosure:IC411-TEFC|Frame:364/5T|HP:40|Hz:60|Phase:3|RPM:1180|Voltage:460"
1310381,"Enclosure:IC411-TEFC|Frame:364/5T|HP:40|Hz:60|Phase:3|RPM:1180|Voltage:460"
1310382,"Enclosure:IC411-TEFC|Frame:324/6T|HP:40|Hz:60|Phase:3|RPM:1775|Voltage:575"
1310383,"Enclosure:IC411-TEFC|Frame:324/6T|HP:40|Hz:60|Phase:3|RPM:1775|Voltage:460"
1310384,"Enclosure:IC411-TEFC|Frame:324/6T|HP:40|Hz:60|Phase:3|RPM:1775|Voltage:460"
1310385,"Enclosure:IC411-TEFC|Frame:324/6TS|HP:40|Hz:60|Phase:3|RPM:3555|Voltage:575"
1310386,"Enclosure:IC411-TEFC|Frame:324TSC|HP:40|Hz:60|Phase:3|RPM:3600|Voltage:460"
1310387,"Enclosure:IC411-TEFC|Frame:324/6TS|HP:40|Hz:60|Phase:3|RPM:3555|Voltage:460"
1310388,"Enclosure:IC411-TEFC|Frame:404/5T|HP:50|Hz:60|Phase:3|RPM:880|Voltage:460"
1310389,"Enclosure:IC411-TEFC|Frame:404/5T|HP:50|Hz:60|Phase:3|RPM:880|Voltage:460"
1310390,"Enclosure:IC411-TEFC|Frame:364/5T|HP:50|Hz:60|Phase:3|RPM:1180|Voltage:575"
1310391,"Enclosure:IC411-TEFC|Frame:364/5T|HP:50|Hz:60|Phase:3|RPM:1180|Voltage:460"
1310392,"Enclosure:IC411-TEFC|Frame:364/5T|HP:50|Hz:60|Phase:3|RPM:1180|Voltage:460"
1310393,"Enclosure:IC411-TEFC|Frame:324/6T|HP:50|Hz:60|Phase:3|RPM:1775|Voltage:575"
1310394,"Enclosure:IC411-TEFC|Frame:324/6T|HP:50|Hz:60|Phase:3|RPM:1775|Voltage:460"
1310395,"Enclosure:IC411-TEFC|Frame:324/6T|HP:50|Hz:60|Phase:3|RPM:1775|Voltage:460"
1310396,"Enclosure:IC411-TEFC|Frame:326TS|HP:50|Hz:60|Phase:3|RPM:3600|Voltage:575"
