id,catalog_number,upc_number,weight,main_image,documents,attributes
467810,DH01007,,,EXIST,,
467809,DH01006,,,EXIST,,
467808,DH01005,,,EXIST,,
467807,DH01004,,,EXIST,,
467806,DH01003,,,EXIST,,
467805,DH01002,,,EXIST,,
467804,DH01001,,,EXIST,,
467803,DH01000,,,EXIST,,
467802,DH00999,,,EXIST,,
467801,DH00998,,,EXIST,,
467800,DH00997,,,EXIST,,
467799,DH00996,,,EXIST,,
467798,DH00995,,,EXIST,,
467797,DH00994,,,EXIST,,
467796,DH00993,,,EXIST,,
467795,DH00992,,,EXIST,,
467794,DH00991,,,EXIST,,
467793,DH00990,,,EXIST,,
467792,DH00989,,,EXIST,,
467791,DH00988,,,EXIST,,
467790,DH00987,,,EXIST,,
467789,DH00986,,,EXIST,,
467788,DH00985,,,EXIST,,
467787,DH00984,,,EXIST,,
467786,DH00983,,,EXIST,,
467785,DH00982,,,EXIST,,
467784,DH00981,,,EXIST,,
467783,DH00980,,,EXIST,,
467782,DH00979,,,EXIST,,
467781,DH00978,,,EXIST,,
467780,DH00977,,,EXIST,,
467779,DH00976,,,EXIST,,
467778,DH00975,,,EXIST,,
467777,DH00974,,,EXIST,,
467776,DH00973,,,EXIST,,
467775,DH00972,,,EXIST,,
467774,DH00971,,,EXIST,,
467773,DH00970,,,EXIST,,
467772,DH00969,,,EXIST,,
467771,DH00968,,,EXIST,,
467770,DH00967,,,EXIST,,
467769,DH00966,,,EXIST,,
467768,DH00965,,,EXIST,,
467767,DH00964,,,EXIST,,
467766,DH00963,,,EXIST,,
467765,DH00962,,,EXIST,,
467764,DH00961,,,EXIST,,
467763,DH00960,,,EXIST,,
467762,DH00959,,,EXIST,,
467761,DH00958,,,EXIST,,
467760,DH00957,,,EXIST,,
467759,DH00956,,,EXIST,,
467758,DH00955,,,EXIST,,
467757,DH00954,,,EXIST,,
467756,DH00953,,,EXIST,,
467755,DH00952,,,EXIST,,
467754,DH00951,,,EXIST,,
467753,DH00950,,,EXIST,,
467752,DH00949,,,EXIST,,
467751,DH00948,,,EXIST,,
467750,DH00947,,,EXIST,,
467749,DH00946,,,EXIST,,
467748,DH00945,,,EXIST,,
467747,DH00944,,,EXIST,,
467746,DH00943,,,EXIST,,
467745,DH00930,,,EXIST,,
467744,DH00929,,,EXIST,,
467743,DH00928,,,EXIST,,
467742,DH00927,,,EXIST,,
467741,DH00926,,,EXIST,,
467740,DH00925,,,EXIST,,
467739,DH00924,,,EXIST,,
467738,DH00923,,,EXIST,,
467737,DH00922,,,EXIST,,
467736,DH00921,,,EXIST,,
467735,DH00920,,,EXIST,,
467734,DH00919,,,EXIST,,
467733,DH00918,,,EXIST,,
467732,DH00917,,,EXIST,,
467731,DH00916,,,EXIST,,
467730,DH00915,,,EXIST,,
467729,DH00914,,,EXIST,,
467728,DH00913,,,EXIST,,
467727,DH00912,,,EXIST,,
467726,DH00911,,,EXIST,,
467725,DH00910,,,EXIST,,
467724,DH00909,,,EXIST,,
467723,DH00908,,,EXIST,,
467722,DH00907,,,EXIST,,
467721,DH00906,,,EXIST,,
467720,DH00905,,,EXIST,,
467719,DH00904,EXIST,,EXIST,,
467718,DH00903,,,EXIST,,
467717,DH00902,,,EXIST,,
467716,DH00901,,,EXIST,,
467715,DH00900,,,EXIST,,
467714,DH00899,,,EXIST,,
467713,DH00898,,,EXIST,,
467712,DH00897,,,EXIST,,
467711,DH00896,,,EXIST,,
467710,DH00895,,,EXIST,,
467709,DH00894,,,EXIST,,
467708,DH00893,,,EXIST,,
467707,DH00892,,,EXIST,,
467706,DH00891,,,EXIST,,
467705,DH00890,,,EXIST,,
467704,DH00889,,,EXIST,,
467703,DH00888,EXIST,,EXIST,,
467702,DH00887,,,EXIST,,
467701,DH00886,,,EXIST,,
467700,DH00885,,,EXIST,,
467699,DH00884,,,EXIST,,
467698,DH00883,,,EXIST,,
467697,DH00882,,,EXIST,,
467696,DH00881,,,EXIST,,
467695,DH00880,,,EXIST,,
467694,DH00879,,,EXIST,,
467693,DH00878,,,EXIST,,
467692,DH00877,,,EXIST,,
467691,DH00876,,,EXIST,,
467690,DH00875,,,EXIST,,
467689,DH00874,,,EXIST,,
467688,DH00873,,,EXIST,,
467687,DH00872,,,EXIST,,
467686,DH00871,,,EXIST,,
467685,DH00870,,,EXIST,,
467684,DH00869,,,EXIST,,
467683,DH00868,,,EXIST,,
467682,DH00867,,,EXIST,,
467681,DH00866,,,EXIST,,
467680,DH00865,,,EXIST,,
467679,DH00864,,,EXIST,,
467678,DH00863,,,EXIST,,
467677,DH00862,,,EXIST,,
467676,DH00861,,,EXIST,,
467675,DH00860,,,EXIST,,
467674,DH00859,,,EXIST,,
467673,DH00858,,,EXIST,,
467672,DH00857,,,EXIST,,
467671,DH00856,,,EXIST,,
467670,DH00855,,,EXIST,,
467669,DH00854,,,EXIST,,
467668,DH00853,,,EXIST,,
467667,DH00852,,,EXIST,,
467666,DH00851,,,EXIST,,
467665,DH00850,,,EXIST,,
467664,DH00849,,,EXIST,,
467663,DH00848,,,EXIST,,
467662,DH00847,,,EXIST,,
467661,DH00846,,,EXIST,,
467660,DH00845,,,EXIST,,
467659,DH00844,,,EXIST,,
467658,DH00843,,,EXIST,,
467657,DH00842,,,EXIST,,
467656,DH00841,,,EXIST,,
467655,DH00840,,,EXIST,,
467654,DH00839,,,EXIST,,
467653,DH00838,,,EXIST,,
467652,DH00837,,,EXIST,,
467651,DH00836,,,EXIST,,
467650,DH00835,,,EXIST,,
467649,DH00834,,,EXIST,,
467648,DH00833,,,EXIST,,
467647,DH00832,,,EXIST,,
467646,DH00831,,,EXIST,,
467645,DH00830,,,EXIST,,
467644,DH00829,,,EXIST,,
467643,DH00828,,,EXIST,,
467642,DH00827,,,EXIST,,
467641,DH00826,,,EXIST,,
467640,DH00825,,,EXIST,,
467639,DH00824,,,EXIST,,
467638,DH00823,,,EXIST,,
467637,DH00822,,,EXIST,,
467636,DH00821,,,EXIST,,
467635,DH00820,,,EXIST,,
467634,DH00819,,,EXIST,,
467633,DH00818,,,EXIST,,
467632,DH00817,,,EXIST,,
467631,DH00816,,,EXIST,,
467630,DH00815,,,EXIST,,
467629,DH00814,,,EXIST,,
467628,DH00813,,,EXIST,,
467627,DH00812,,,EXIST,,
467626,DH00811,,,EXIST,,
467625,DH00810,,,EXIST,,
467624,DH00809,,,EXIST,,
467623,DH00808,,,EXIST,,
467622,DH00807,,,EXIST,,
467621,DH00806,,,EXIST,,
467620,DH00805,EXIST,,EXIST,,
467619,DH00804,,,EXIST,,
467618,DH00803,,,EXIST,,
467617,DH00802,,,EXIST,,
467616,DH00799,,,EXIST,,
467615,DH00797,,,EXIST,,
467614,DH00796,,,EXIST,,
467613,DH00795,,,EXIST,,
467612,DH00794,,,EXIST,,
467611,DH00793,,,EXIST,,
467610,DH00792,,,EXIST,,
467609,DH00791,,,EXIST,,
467608,DH00790,,,EXIST,,
467607,DH00789,,,EXIST,,
467606,DH00788,,,EXIST,,
467605,DH00787,,,EXIST,,
467604,DH00786,,,EXIST,,
467603,DH00785,,,EXIST,,
467602,DH00784,,,EXIST,,
467601,DH00783,,,EXIST,,
467600,DH00782,,,EXIST,,
467599,DH00781,,,EXIST,,
467598,DH00780,,,EXIST,,
467597,DH00779,,,EXIST,,
467596,DH00778,,,EXIST,,
467595,DH00777,,,EXIST,,
467594,DH00776,,,EXIST,,
467593,DH00775,,,EXIST,,
467592,DH00774,,,EXIST,,
467591,DH00773,,,EXIST,,
467590,DH00772,,,EXIST,,
467589,DH00771,,,EXIST,,
467588,DH00770,,,EXIST,,
467587,DH00769,,,EXIST,,
467586,DH00768,,,EXIST,,
467585,DH00767,,,EXIST,,
467584,DH00766,,,EXIST,,
467583,DH00765,,,EXIST,,
467582,DH00764,,,EXIST,,
467581,DH00763,,,EXIST,,
467580,DH00762,,,EXIST,,
467579,DH00761,,,EXIST,,
467578,DH00760,,,EXIST,,
467577,DH00759,,,EXIST,,
467576,DH00758,,,EXIST,,
467575,DH00757,,,EXIST,,
467574,DH00756,,,EXIST,,
467573,DH00755,,,EXIST,,
467572,DH00754,,,EXIST,,
467571,DH00753,,,EXIST,,
467570,DH00752,,,EXIST,,
467569,DH00751,,,EXIST,,
467568,DH00750,,,EXIST,,
467567,DH00749,,,EXIST,,
467566,DH00748,,,EXIST,,
467565,DH00747,,,EXIST,,
467564,DH00746,,,EXIST,,
467563,DH00745,,,EXIST,,
467562,DH00744,,,EXIST,,
467561,DH00743,,,EXIST,,
467560,DH00742,,,EXIST,,
467559,DH00741,,,EXIST,,
467558,DH00740,,,EXIST,,
467557,DH00739,,,EXIST,,
467556,DH00738,,,EXIST,,
467555,DH00737,,,EXIST,,
467554,DH00736,,,EXIST,,
467553,DH00735,,,EXIST,,
467552,DH00734,,,EXIST,,
467551,DH00733,,,EXIST,,
467550,DH00732,,,EXIST,,
467549,DH00731,,,EXIST,,
467548,DH00730,,,EXIST,,
467547,DH00729,,,EXIST,,
467546,DH00728,,,EXIST,,
467545,DH00727,,,EXIST,,
467544,DH00726,,,EXIST,,
467543,DH00725,,,EXIST,,
467542,DH00724,,,EXIST,,
467541,DH00723,,,EXIST,,
467540,DH00722,,,EXIST,,
467539,DH00721,,,EXIST,,
467538,DH00720,,,EXIST,,
467537,DH00719,,,EXIST,,
467536,DH00718,,,EXIST,,
467535,DH00717,,,EXIST,,
467534,DH00716,,,EXIST,,
467533,DH00715,,,EXIST,,
467532,DH00714,,,EXIST,,
467531,DH00713,,,EXIST,,
467530,DH00712,,,EXIST,,
467529,DH00711,,,EXIST,,
467528,DH00710,,,EXIST,,
467527,DH00709,,,EXIST,,
467526,DH00708,,,EXIST,,
467525,DH00707,,,EXIST,,
467524,DH00706,,,EXIST,,
467523,DH00705,,,EXIST,,
467522,DH00704,,,EXIST,,
467521,DH00703,,,EXIST,,
467520,DH00702,,,EXIST,,
467519,DH00701,,,EXIST,,
467518,DH00700,,,EXIST,,
467517,DH00699,,,EXIST,,
467516,DH00698,,,EXIST,,
467515,DH00697,,,EXIST,,
467514,DH00696,,,EXIST,,
467513,DH00695,,,EXIST,,
467512,DH00694,,,EXIST,,
467511,DH00693,,,EXIST,,
467510,DH00692,,,EXIST,,
467509,DH00691,,,EXIST,,
467508,DH00690,,,EXIST,,
467507,DH00689,,,EXIST,,
467506,DH00688,,,EXIST,,
467505,DH00687,,,EXIST,,
467504,DH00686,,,EXIST,,
467503,DH00685,,,EXIST,,
467502,DH00666,,,EXIST,,
467501,DH00665,,,EXIST,,
467500,DH00664,,,EXIST,,
467499,DH00663,,,EXIST,,
467498,DH00662,,,EXIST,,
467497,DH00661,,,EXIST,,
467496,DH00658,,,EXIST,,
467495,DH00656,,,EXIST,,
467494,DH00655,EXIST,,EXIST,,
467493,DH00652,,,EXIST,,
467492,DH00650,,,EXIST,,
467491,DH00649,,,EXIST,,
467490,DH00648,,,EXIST,,
467489,DH00647,,,EXIST,,
467488,DH00646,,,EXIST,,
467487,DH00645,,,EXIST,,
467486,DH00644,,,EXIST,,
467485,DH00643,,,EXIST,,
467484,DH00642,,,EXIST,,
467483,DH00641,,,EXIST,,
467482,DH00640,,,EXIST,,
467481,DH00639,,,EXIST,,
467480,DH00638,,,EXIST,,
467479,DH00637,,,EXIST,,
467478,DH00636,,,EXIST,,
467477,DH00635,,,EXIST,,
467476,DH00634,,,EXIST,,
467475,DH00633,,,EXIST,,
467474,DH00632,,,EXIST,,
467473,DH00631,,,EXIST,,
467472,DH00630,,,EXIST,,
467471,DH00629,,,EXIST,,
467470,DH00628,,,EXIST,,
467469,DH00627,,,EXIST,,
467468,DH00626,,,EXIST,,
467467,DH00625,,,EXIST,,
467466,DH00624,,,EXIST,,
467465,DH00623,,,EXIST,,
467464,DH00622,,,EXIST,,
467463,DH00621,,,EXIST,,
467462,DH00620,,,EXIST,,
467461,DH00619,,,EXIST,,
467460,DH00618,,,EXIST,,
467459,DH00617,EXIST,,EXIST,,
467458,DH00616,,,EXIST,,
467457,DH00615,,,EXIST,,
467456,DH00614,,,EXIST,,
467455,DH00613,,,EXIST,,
467454,DH00612,,,EXIST,,
467453,DH00611,,,EXIST,,
467452,DH00610,,,EXIST,,
467451,DH00609,,,EXIST,,
467450,DH00608,,,EXIST,,
467449,DH00607,,,EXIST,,
467448,DH00606,,,EXIST,,
467447,DH00605,,,EXIST,,
467446,DH00604,,,EXIST,,
467445,DH00603,,,EXIST,,
467444,DH00602,,,EXIST,,
467443,DH00601,,,EXIST,,
467442,DH00600,,,EXIST,,
467441,DH00599,,,EXIST,,
467440,DH00598,,,EXIST,,
467439,DH00597,,,EXIST,,
467438,DH00596,,,EXIST,,
467437,DH00595,,,EXIST,,
467436,DH00594,,,EXIST,,
467435,DH00593,,,EXIST,,
467434,DH00592,,,EXIST,,
467433,DH00591,,,EXIST,,
467432,DH00590,,,EXIST,,
467431,DH00589,,,EXIST,,
467430,DH00588,,,EXIST,,
467429,DH00587,,,EXIST,,
467428,DH00586,,,EXIST,,
467427,DH00585,,,EXIST,,
467426,DH00584,,,EXIST,,
467425,DH00583,,,EXIST,,
467424,DH00582,,,EXIST,,
467423,DH00581,,,EXIST,,
467422,DH00580,,,EXIST,,
467421,DH00579,,,EXIST,,
467420,DH00578,,,EXIST,,
467419,DH00577,,,EXIST,,
467418,DH00576,,,EXIST,,
467417,DH00575,,,EXIST,,
467416,DH00574,,,EXIST,,
467415,DH00573,,,EXIST,,
467414,DH00572,,,EXIST,,
467413,DH00571,,,EXIST,,
467412,DH00570,,,EXIST,,
467411,DH00569,,,EXIST,,
467410,DH00568,,,EXIST,,
467409,DH00567,,,EXIST,,
467408,DH00566,,,EXIST,,
467407,DH00565,,,EXIST,,
467406,DH00564,,,EXIST,,
467405,DH00563,,,EXIST,,
467404,DH00562,,,EXIST,,
467403,DH00561,,,EXIST,,
467402,DH00560,,,EXIST,,
467401,DH00559,,,EXIST,,
467400,DH00558,,,EXIST,,
467399,DH00557,,,EXIST,,
467398,DH00556,,,EXIST,,
467397,DH00555,,,EXIST,,
467396,DH00554,,,EXIST,,
467395,DH00553,,,EXIST,,
467394,DH00552,,,EXIST,,
467393,DH00551,,,EXIST,,
467392,DH00550,,,EXIST,,
467391,DH00549,,,EXIST,,
467390,DH00548,,,EXIST,,
467389,DH00547,,,EXIST,,
467388,DH00546,,,EXIST,,
467387,DH00545,,,EXIST,,
467386,DH00544,,,EXIST,,
467385,DH00543,,,EXIST,,
467384,DH00542,,,EXIST,,
467383,DH00541,,,EXIST,,
467382,DH00540,,,EXIST,,
467381,DH00539,,,EXIST,,
467380,DH00538,,,EXIST,,
467379,DH00537,,,EXIST,,
467378,DH00536,,,EXIST,,
467377,DH00535,,,EXIST,,
467376,DH00534,,,EXIST,,
467375,DH00533,,,EXIST,,
467374,DH00532,,,EXIST,,
467373,DH00531,,,EXIST,,
467372,DH00530,,,EXIST,,
467371,DH00529,,,EXIST,,
467370,DH00528,,,EXIST,,
467369,DH00527,,,EXIST,,
467368,DH00526,,,EXIST,,
467367,DH00525,,,EXIST,,
467366,DH00524,,,EXIST,,
467365,DH00523,,,EXIST,,
467364,DH00522,,,EXIST,,
467363,DH00521,,,EXIST,,
467362,DH00520,,,EXIST,,
467361,DH00519,,,EXIST,,
467360,DH00518,,,EXIST,,
467359,DH00517,,,EXIST,,
467358,DH00516,,,EXIST,,
467357,DH00515,,,EXIST,,
467356,DH00514,,,EXIST,,
467355,DH00513,,,EXIST,,
467354,DH00512,,,EXIST,,
467353,DH00511,EXIST,,EXIST,,
467352,DH00510,,,EXIST,,
467351,DH00509,,,EXIST,,
467350,DH00508,,,EXIST,,
467349,DH00507,,,EXIST,,
467348,DH00506,,,EXIST,,
467347,DH00505,,,EXIST,,
467346,DH00504,,,EXIST,,
467345,DH00503,,,EXIST,,
467344,DH00502,,,EXIST,,
467343,DH00501,,,EXIST,,
467342,DH00500,,,EXIST,,
467341,DH00499,,,EXIST,,
467340,DH00498,,,EXIST,,
467339,DH00497,,,EXIST,,
467338,DH00496,,,EXIST,,
467337,DH00495,,,EXIST,,
467336,DH00494,,,EXIST,,
467335,DH00493,,,EXIST,,
467334,DH00492,,,EXIST,,
467333,DH00485,,,EXIST,,
467332,DH00484,,,EXIST,,
467331,DH00483,,,EXIST,,
467330,DH00482,,,EXIST,,
467329,DH00481,,,EXIST,,
467328,DH00480,,,EXIST,,
467327,DH00479,,,EXIST,,
467326,DH00478,,,EXIST,,
467325,DH00477,,,EXIST,,
467324,DH00476,,,EXIST,,
467323,DH00475,,,EXIST,,
467322,DH00474,,,EXIST,,
467321,DH00473,,,EXIST,,
467320,DH00472,,,EXIST,,
467319,DH00471,,,EXIST,,
467318,DH00470,,,EXIST,,
467317,DH00469,,,EXIST,,
467316,DH00468,,,EXIST,,
467315,DH00467,,,EXIST,,
467314,DH00466,,,EXIST,,
467313,DH00465,,,EXIST,,
467312,DH00464,,,EXIST,,
467311,DH00463,,,EXIST,,
467310,DH00462,,,EXIST,,
467309,DH00461,,,EXIST,,
467308,DH00460,,,EXIST,,
467307,DH00459,,,EXIST,,
467306,DH00458,,,EXIST,,
467305,DH00457,,,EXIST,,
467304,DH00456,,,EXIST,,
467303,DH00455,,,EXIST,,
467302,DH00454,,,EXIST,,
467301,DH00453,,,EXIST,,
467300,DH00452,,,EXIST,,
467299,DH00451,,,EXIST,,
467298,DH00450,,,EXIST,,
467297,DH00449,,,EXIST,,
467296,DH00448,,,EXIST,,
467295,DH00447,,,EXIST,,
467294,DH00446,,,EXIST,,
467293,DH00445,,,EXIST,,
467292,DH00444,,,EXIST,,
467291,DH00443,,,EXIST,,
467290,DH00442,,,EXIST,,
467289,DH00441,,,EXIST,,
467288,DH00440,,,EXIST,,
467287,DH00439,,,EXIST,,
467286,DH00438,,,EXIST,,
467285,DH00437,,,EXIST,,
467284,DH00436,,,EXIST,,
467283,DH00435,,,EXIST,,
467282,DH00434,,,EXIST,,
467281,DH00433,,,EXIST,,
467280,DH00432,,,EXIST,,
467279,DH00431,,,EXIST,,
467278,DH00430,,,EXIST,,
467277,DH00429,,,EXIST,,
467276,DH00428,,,EXIST,,
467275,DH00427,,,EXIST,,
467274,DH00426,,,EXIST,,
467273,DH00425,,,EXIST,,
467272,DH00424,,,EXIST,,
467271,DH00423,,,EXIST,,
467270,DH00422,,,EXIST,,
467269,DH00421,,,EXIST,,
467268,DH00420,,,EXIST,,
467267,DH00419,,,EXIST,,
467266,DH00418,,,EXIST,,
467265,DH00417,,,EXIST,,
467264,DH00416,,,EXIST,,
467263,DH00415,,,EXIST,,
467262,DH00414,,,EXIST,,
467261,DH00413,,,EXIST,,
467260,DH00412,,,EXIST,,
467259,DH00399,,,EXIST,,
467258,DH00398,,,EXIST,,
467257,DH00397,,,EXIST,,
467256,DH00396,,,EXIST,,
467255,DH00395,,,EXIST,,
467254,DH00394,,,EXIST,,
467253,DH00393,,,EXIST,,
467252,DH00392,,,EXIST,,
467251,DH00391,,,EXIST,,
467250,DH00390,,,EXIST,,
467249,DH00389,,,EXIST,,
467248,DH00388,,,EXIST,,
467247,DH00387,,,EXIST,,
467246,DH00386,,,EXIST,,
467245,DH00385,,,EXIST,,
467244,DH00384,,,EXIST,,
467243,DH00383,,,EXIST,,
467242,DH00382,,,EXIST,,
467241,DH00381,,,EXIST,,
467240,DH00380,,,EXIST,,
467239,DH00379,,,EXIST,,
467238,DH00378,,,EXIST,,
467237,DH00377,,,EXIST,,
467236,DH00376,,,EXIST,,
467235,DH00375,,,EXIST,,
467234,DH00374,,,EXIST,,
467233,DH00373,,,EXIST,,
467232,DH00372,,,EXIST,,
467231,DH00371,,,EXIST,,
467230,DH00370,,,EXIST,,
467229,DH00369,,,EXIST,,
467228,DH00368,,,EXIST,,
467227,DH00367,,,EXIST,,
467226,DH00366,,,EXIST,,
467225,DH00365,,,EXIST,,
467224,DH00364,,,EXIST,,
467223,DH00363,,,EXIST,,
467222,DH00362,,,EXIST,,
467221,DH00361,,,EXIST,,
467220,DH00360,,,EXIST,,
467219,DH00359,,,EXIST,,
467218,DH00358,,,EXIST,,
467217,DH00357,,,EXIST,,
467216,DH00356,,,EXIST,,
467215,DH00355,,,EXIST,,
467214,DH00354,,,EXIST,,
467213,DH00353,,,EXIST,,
467212,DH00352,,,EXIST,,
467211,DH00351,,,EXIST,,
467210,DH00350,,,EXIST,,
467209,DH00349,,,EXIST,,
467208,DH00348,,,EXIST,,
467207,DH00347,,,EXIST,,
467206,DH00346,,,EXIST,,
467205,DH00345,,,EXIST,,
467204,DH00344,,,EXIST,,
467203,DH00343,,,EXIST,,
467202,DH00342,,,EXIST,,
467201,DH00341,,,EXIST,,
467200,DH00340,,,EXIST,,
467199,DH00339,,,EXIST,,
467198,DH00338,,,EXIST,,
467197,DH00337,,,EXIST,,
467196,DH00336,,,EXIST,,
467195,DH00335,,,EXIST,,
467194,DH00334,,,EXIST,,
467193,DH00333,,,EXIST,,
467192,DH00332,,,EXIST,,
467191,DH00331,,,EXIST,,
467190,DH00330,,,EXIST,,
467189,DH00329,,,EXIST,,
467188,DH00328,,,EXIST,,
467187,DH00327,EXIST,,EXIST,,
467186,DH00326,,,EXIST,,
467185,DH00325,,,EXIST,,
467184,DH00324,,,EXIST,,
467183,DH00323,,,EXIST,,
467182,DH00322,,,EXIST,,
467181,DH00321,,,EXIST,,
467180,DH00320,,,EXIST,,
467179,DH00319,,,EXIST,,
467178,DH00318,,,EXIST,,
467177,DH00317,,,EXIST,,
467176,DH00316,,,EXIST,,
467175,DH00315,,,EXIST,,
467174,DH00314,,,EXIST,,
467173,DH00313,,,EXIST,,
467172,DH00312,,,EXIST,,
467171,DH00311,,,EXIST,,
467170,DH00310,,,EXIST,,
467169,DH00309,,,EXIST,,
467168,DH00308,,,EXIST,,
467167,DH00307,,,EXIST,,
467166,DH00306,,,EXIST,,
467165,DH00305,,,EXIST,,
467164,DH00304,,,EXIST,,
467163,DH00303,,,EXIST,,
467162,DH00302,,,EXIST,,
467161,DH00301,,,EXIST,,
467160,DH00300,,,EXIST,,
467159,DH00299,,,EXIST,,
467158,DH00298,,,EXIST,,
467157,DH00297,,,EXIST,,
467156,DH00296,,,EXIST,,
467155,DH00295,,,EXIST,,
467154,DH00294,,,EXIST,,
467153,DH00293,,,EXIST,,
467152,DH00292,,,EXIST,,
467151,DH00291,,,EXIST,,
467150,DH00290,,,EXIST,,
467149,DH00289,,,EXIST,,
467148,DH00288,,,EXIST,,
467147,DH00287,,,EXIST,,
467146,DH00286,,,EXIST,,
467145,DH00285,,,EXIST,,
467144,DH00284,,,EXIST,,
467143,DH00283,,,EXIST,,
467142,DH00282,,,EXIST,,
467141,DH00281,,,EXIST,,
467140,DH00280,EXIST,,EXIST,,
467139,DH00279,,,EXIST,,
467138,DH00278,,,EXIST,,
467137,DH00277,,,EXIST,,
467136,DH00276,,,EXIST,,
467135,DH00275,,,EXIST,,
467134,DH00274,,,EXIST,,
467133,DH00273,,,EXIST,,
467132,DH00272,,,EXIST,,
467131,DH00271,,,EXIST,,
467130,DH00264,,,EXIST,,
467129,DH00263,,,EXIST,,
467128,DH00262,,,EXIST,,
467127,DH00261,,,EXIST,,
467126,DH00260,,,EXIST,,
467125,DH00259,,,EXIST,,
467124,DH00258,,,EXIST,,
467123,DH00257,,,EXIST,,
467122,DH00256,,,EXIST,,
467121,DH00255,,,EXIST,,
467120,DH00254,,,EXIST,,
467119,DH00253,,,EXIST,,
467118,DH00252,,,EXIST,,
467117,DH00251,,,EXIST,,
467116,DH00250,,,EXIST,,
467115,DH00249,,,EXIST,,
467114,DH00248,,,EXIST,,
467113,DH00247,,,EXIST,,
467112,DH00246,,,EXIST,,
467111,DH00245,,,EXIST,,
467110,DH00244,,,EXIST,,
467109,DH00243,,,EXIST,,
467108,DH00242,,,EXIST,,
467107,DH00241,,,EXIST,,
467106,DH00240,,,EXIST,,
467105,DH00239,,,EXIST,,
467104,DH00238,,,EXIST,,
467103,DH00237,,,EXIST,,
467102,DH00236,,,EXIST,,
467101,DH00235,,,EXIST,,
467100,DH00234,,,EXIST,,
467099,DH00233,,,EXIST,,
467098,DH00232,,,EXIST,,
467097,DH00231,,,EXIST,,
467096,DH00230,,,EXIST,,
467095,DH00229,,,EXIST,,
467094,DH00228,,,EXIST,,
467093,DH00227,,,EXIST,,
467092,DH00226,,,EXIST,,
467091,DH00225,,,EXIST,,
467090,DH00224,,,EXIST,,
467089,DH00223,,,EXIST,,
467088,DH00222,,,EXIST,,
467087,DH00221,,,EXIST,,
467086,DH00220,,,EXIST,,
467085,DH00219,,,EXIST,,
467084,DH00218,,,EXIST,,
467083,DH00217,,,EXIST,,
467082,DH00216,,,EXIST,,
467081,DH00215,,,EXIST,,
467080,DH00214,,,EXIST,,
467079,DH00213,,,EXIST,,
467078,DH00212,,,EXIST,,
467077,DH00211,,,EXIST,,
467076,DH00210,,,EXIST,,
467075,DH00209,,,EXIST,,
467074,DH00208,,,EXIST,,
467073,DH00207,,,EXIST,,
467072,DH00206,,,EXIST,,
467071,DH00205,,,EXIST,,
467070,DH00204,,,EXIST,,
467069,DH00203,,,EXIST,,
467068,DH00202,,,EXIST,,
467067,DH00201,,,EXIST,,
467066,DH00200,,,EXIST,,
467065,DH00199,,,EXIST,,
467064,DH00198,,,EXIST,,
467063,DH00197,,,EXIST,,
467062,DH00196,,,EXIST,,
467061,DH00195,,,EXIST,,
467060,DH00194,,,EXIST,,
467059,DH00193,,,EXIST,,
467058,DH00192,,,EXIST,,
467057,DH00191,,,EXIST,,
467056,DH00190,,,EXIST,,
467055,DH00189,,,EXIST,,
467054,DH00188,,,EXIST,,
467053,DH00187,,,EXIST,,
467052,DH00186,,,EXIST,,
467051,DH00185,EXIST,,EXIST,,
467050,DH00184,,,EXIST,,
467049,DH00183,,,EXIST,,
467048,DH00182,,,EXIST,,
467047,DH00181,,,EXIST,,
467046,DH00180,,,EXIST,,
467045,DH00179,,,EXIST,,
467044,DH00178,,,EXIST,,
467043,DH00177,,,EXIST,,
467042,DH00176,,,EXIST,,
467041,DH00175,,,EXIST,,
467040,DH00174,,,EXIST,,
467039,DH00173,,,EXIST,,
467038,DH00172,,,EXIST,,
467037,DH00171,,,EXIST,,
467036,DH00170,,,EXIST,,
467035,DH00169,,,EXIST,,
467034,DH00168,,,EXIST,,
467033,DH00167,,,EXIST,,
467032,DH00166,,,EXIST,,
467031,DH00165,,,EXIST,,
467030,DH00164,,,EXIST,,
467029,DH00163,,,EXIST,,
467028,DH00162,,,EXIST,,
467027,DH00161,,,EXIST,,
467026,DH00160,,,EXIST,,
467025,DH00159,,,EXIST,,
467024,DH00158,,,EXIST,,
467023,DH00157,,,EXIST,,
467022,DH00156,,,EXIST,,
467021,DH00155,,,EXIST,,
467020,DH00154,EXIST,,EXIST,,
467019,DH00135,,,EXIST,,
467018,DH00134,,,EXIST,,
467017,DH00133,,,EXIST,,
467016,DH00132,,,EXIST,,
467015,DH00131,,,EXIST,,
467014,DH00130,,,EXIST,,
467013,DH00129,,,EXIST,,
467012,DH00128,,,EXIST,,
467011,DH00127,EXIST,,EXIST,,
467010,DH00126,,,EXIST,,
467009,DH00125,,,EXIST,,
467008,DH00124,EXIST,,EXIST,,
467007,DH00123,,,EXIST,,
467006,DH00122,,,EXIST,,
467005,DH00121,,,EXIST,,
467004,DH00120,,,EXIST,,
467003,DH00119,,,EXIST,,
467002,DH00118,,,EXIST,,
467001,DH00117,,,EXIST,,
467000,DH00116,,,EXIST,,
466999,DH00115,,,EXIST,,
466998,DH00114,,,EXIST,,
466997,DH00113,,,EXIST,,
466996,DH00112,,,EXIST,,
466995,DH00111,,,EXIST,,
466994,DH00110,,,EXIST,,
466993,DH00109,,,EXIST,,
466992,DH00108,,,EXIST,,
